order_id,order_date,customer_id,seller_id,order_status
16717,2024-09-21,409,55,Shipped
16718,2024-11-05,366,42,Returned
16719,2024-06-05,560,39,Completed
16720,2024-12-09,350,36,Completed
16721,2024-05-12,262,24,Completed
16722,2024-04-20,240,3,Cancelled
16723,2024-03-17,509,50,Cancelled
16724,2024-07-24,259,47,Returned
16725,2024-06-01,69,4,Completed
16726,2024-02-27,295,24,Cancelled
16727,2024-08-13,695,3,Shipped
16728,2024-12-15,108,37,Completed
16729,2024-02-09,380,1,Cancelled
16730,2024-08-20,253,24,Shipped
16731,2024-07-10,768,48,Completed
16732,2024-03-05,740,13,Completed
16733,2024-11-15,12,4,Completed
16734,2024-11-07,333,28,Shipped
16735,2024-02-11,591,1,Completed
16736,2024-12-19,592,45,Completed
16737,2024-04-16,737,48,Shipped
16738,2024-08-09,274,52,Returned
16739,2024-12-03,348,9,Shipped
16740,2024-08-26,223,10,Completed
16741,2024-10-09,581,6,Returned
16742,2024-10-07,740,48,Shipped
16743,2024-06-13,413,11,Cancelled
16744,2024-10-22,287,54,Shipped
16745,2024-01-23,272,39,Cancelled
16746,2024-01-01,732,54,Returned
16747,2024-11-21,203,10,Completed
16748,2024-02-23,33,26,Shipped
16749,2024-10-31,384,9,Cancelled
16750,2024-01-24,846,22,Returned
16751,2024-09-21,164,16,Shipped
16752,2024-01-03,331,8,Returned
16753,2024-07-10,846,30,Shipped
16754,2024-03-14,825,45,Completed
16755,2024-03-30,890,31,Shipped
16756,2024-03-17,594,21,Cancelled
16757,2024-07-03,259,49,Shipped
16758,2024-08-21,472,13,Completed
16759,2024-10-05,70,41,Returned
16760,2024-01-04,459,28,Cancelled
16761,2024-03-10,798,23,Returned
16762,2024-11-11,380,31,Returned
16763,2024-07-17,783,48,Completed
16764,2024-07-20,120,9,Returned
16765,2024-03-04,147,24,Cancelled
16766,2024-12-21,686,16,Cancelled
16767,2024-01-20,827,25,Cancelled
16768,2024-01-28,718,33,Completed
16769,2024-04-10,696,4,Shipped
16770,2024-02-04,772,25,Cancelled
16771,2024-06-10,229,49,Returned
16772,2024-07-13,493,43,Cancelled
16773,2024-08-05,786,5,Completed
16774,2024-07-05,127,46,Cancelled
16775,2024-10-26,533,28,Returned
16776,2024-01-09,317,35,Cancelled
16777,2024-11-19,630,45,Cancelled
16778,2024-03-18,50,21,Cancelled
16779,2024-06-04,810,3,Completed
16780,2024-01-01,736,45,Returned
16781,2024-09-19,240,53,Completed
16782,2024-07-13,544,12,Returned
16783,2024-10-21,297,3,Cancelled
16784,2024-08-27,132,14,Cancelled
16785,2024-08-07,674,19,Shipped
16786,2024-04-22,346,51,Cancelled
16787,2024-06-26,134,21,Cancelled
16788,2024-01-10,225,12,Shipped
16789,2024-07-12,807,6,Shipped
16790,2024-01-04,270,33,Shipped
16791,2024-05-31,651,34,Cancelled
16792,2024-09-25,529,32,Shipped
16793,2024-04-24,722,14,Returned
16794,2024-07-16,102,25,Cancelled
16795,2024-01-26,118,8,Returned
16796,2024-07-02,683,5,Completed
16797,2024-12-14,161,10,Returned
16798,2024-10-29,287,33,Shipped
16799,2024-05-11,303,38,Returned
16800,2024-11-30,101,41,Returned
16801,2024-01-05,13,38,Returned
16802,2024-09-17,893,7,Completed
16803,2024-12-09,528,48,Completed
16804,2024-07-10,128,47,Shipped
16805,2024-03-16,9,54,Completed
16806,2024-06-13,83,2,Returned
16807,2024-12-29,654,9,Cancelled
16808,2024-07-03,661,18,Shipped
16809,2024-03-02,662,25,Cancelled
16810,2024-04-11,31,32,Completed
16811,2024-03-19,815,24,Completed
16812,2024-02-28,524,43,Shipped
16813,2024-07-06,880,31,Shipped
16814,2024-12-24,150,21,Shipped
16815,2024-04-07,491,2,Shipped
16816,2024-03-06,450,54,Shipped
16817,2024-03-23,475,23,Cancelled
16818,2024-01-17,690,24,Completed
16819,2024-08-14,355,31,Completed
16820,2024-06-05,171,46,Completed
16821,2024-09-26,541,4,Returned
16822,2024-05-28,412,48,Cancelled
16823,2024-03-31,608,33,Cancelled
16824,2024-06-03,508,36,Returned
16825,2024-05-05,665,44,Returned
16826,2024-11-25,833,34,Cancelled
16827,2024-05-29,314,49,Cancelled
16828,2024-10-29,217,15,Cancelled
16829,2024-12-23,728,23,Shipped
16830,2024-03-29,10,44,Completed
16831,2024-01-07,336,52,Returned
16832,2024-02-12,593,4,Returned
16833,2024-05-19,480,4,Returned
16834,2024-08-01,258,3,Completed
16835,2024-11-14,866,54,Shipped
16836,2024-09-11,445,20,Cancelled
16837,2024-05-25,870,7,Shipped
16838,2024-11-30,395,8,Cancelled
16839,2024-05-01,770,42,Returned
16840,2024-07-12,790,53,Returned
16841,2024-06-03,464,6,Cancelled
16842,2024-05-14,507,34,Returned
16843,2024-01-12,709,45,Shipped
16844,2024-05-17,736,41,Cancelled
16845,2024-11-06,669,7,Shipped
16846,2024-03-17,530,25,Shipped
16847,2024-06-01,480,41,Shipped
16848,2024-05-13,737,17,Shipped
16849,2024-11-05,207,25,Cancelled
16850,2024-06-02,74,48,Cancelled
16851,2024-06-08,147,29,Returned
16852,2024-05-19,35,41,Cancelled
16853,2024-04-13,148,9,Completed
16854,2024-01-21,234,13,Completed
16855,2024-08-08,180,53,Completed
16856,2024-02-01,237,27,Cancelled
16857,2024-12-12,80,16,Cancelled
16858,2024-03-01,97,44,Shipped
16859,2024-09-03,405,54,Cancelled
16860,2024-12-27,591,14,Cancelled
16861,2024-10-18,96,49,Cancelled
16862,2024-06-12,678,51,Returned
16863,2024-01-14,271,48,Completed
16864,2024-02-05,665,14,Completed
16865,2024-05-12,476,33,Cancelled
16866,2024-06-18,679,23,Returned
16867,2024-08-25,271,50,Completed
16868,2024-05-14,202,48,Shipped
16869,2024-10-29,731,48,Completed
16870,2024-03-03,527,19,Shipped
16871,2024-11-23,56,42,Shipped
16872,2024-05-22,803,20,Returned
16873,2024-06-05,887,26,Completed
16874,2024-02-13,821,49,Cancelled
16875,2024-03-01,110,29,Returned
16876,2024-09-05,751,44,Shipped
16877,2024-10-18,314,15,Completed
16878,2024-11-26,297,6,Cancelled
16879,2024-06-20,229,45,Shipped
16880,2024-10-28,134,13,Cancelled
16881,2024-04-12,342,36,Shipped
16882,2024-09-28,96,17,Shipped
16883,2024-04-24,296,6,Shipped
16884,2024-10-30,668,7,Returned
16885,2024-06-17,349,23,Returned
16886,2024-03-11,639,31,Cancelled
16887,2024-09-28,546,31,Returned
16888,2024-10-05,650,44,Returned
16889,2024-09-14,139,41,Cancelled
16890,2024-02-02,614,29,Cancelled
16891,2024-02-18,395,2,Completed
16892,2024-03-01,57,40,Returned
16893,2024-05-21,97,5,Shipped
16894,2024-03-07,446,39,Shipped
16895,2024-06-06,233,14,Shipped
16896,2024-12-05,188,12,Returned
16897,2024-09-22,817,43,Returned
16898,2024-11-22,435,24,Returned
16899,2024-05-17,398,3,Returned
16900,2024-08-06,257,37,Shipped
16901,2024-07-12,64,24,Cancelled
16902,2024-04-06,196,12,Cancelled
16903,2024-12-28,99,24,Completed
16904,2024-12-08,630,31,Cancelled
16905,2024-11-29,704,33,Shipped
16906,2024-06-10,813,48,Shipped
16907,2024-10-08,373,46,Returned
16908,2024-01-27,520,2,Returned
16909,2024-11-27,237,46,Cancelled
16910,2024-05-13,416,41,Cancelled
16911,2024-02-05,621,21,Cancelled
16912,2024-01-30,133,2,Completed
16913,2024-07-24,322,18,Returned
16914,2024-02-11,800,9,Completed
16915,2024-10-10,850,29,Returned
16916,2024-11-24,50,4,Returned
16917,2024-05-18,217,29,Completed
16918,2024-06-04,728,7,Shipped
16919,2024-03-10,700,45,Returned
16920,2024-01-17,421,40,Returned
16921,2024-03-07,670,33,Shipped
16922,2024-05-07,661,16,Completed
16923,2024-12-17,495,4,Shipped
16924,2024-04-14,715,16,Shipped
16925,2024-09-28,831,38,Completed
16926,2024-04-16,69,51,Returned
16927,2024-07-16,67,50,Cancelled
16928,2024-02-06,375,40,Completed
16929,2024-12-11,327,30,Shipped
16930,2024-01-02,318,11,Returned
16931,2024-12-16,300,43,Returned
16932,2024-05-11,649,27,Completed
16933,2024-11-06,175,13,Cancelled
16934,2024-11-21,45,23,Cancelled
16935,2024-09-11,286,38,Completed
16936,2024-05-02,222,30,Returned
16937,2024-09-05,503,40,Returned
16938,2024-06-13,332,24,Returned
16939,2024-03-21,45,47,Completed
16940,2024-07-22,256,37,Returned
16941,2024-12-30,576,11,Completed
16942,2024-05-03,10,38,Completed
16943,2024-08-25,544,3,Returned
16944,2024-03-06,217,20,Completed
16945,2024-09-05,448,37,Completed
16946,2024-07-07,572,2,Cancelled
16947,2024-09-14,893,6,Shipped
16948,2024-01-11,861,31,Completed
16949,2024-02-03,241,46,Shipped
16950,2024-09-03,350,30,Completed
16951,2024-02-28,713,30,Completed
16952,2024-04-02,337,45,Shipped
16953,2024-01-13,210,55,Returned
16954,2024-08-22,13,45,Shipped
16955,2024-02-13,579,35,Shipped
16956,2024-05-14,628,46,Shipped
16957,2024-10-16,567,39,Returned
16958,2024-02-21,161,34,Shipped
16959,2024-11-12,742,31,Shipped
16960,2024-05-01,672,53,Returned
16961,2024-02-12,649,41,Returned
16962,2024-04-28,644,40,Shipped
16963,2024-05-21,699,20,Returned
16964,2024-06-15,575,37,Completed
16965,2024-07-10,42,53,Completed
16966,2024-11-27,681,25,Returned
16967,2024-10-11,551,5,Shipped
16968,2024-11-22,8,21,Shipped
16969,2024-09-21,370,41,Shipped
16970,2024-02-13,405,35,Completed
16971,2024-10-08,822,9,Returned
16972,2024-02-23,483,23,Completed
16973,2024-10-08,186,54,Completed
16974,2024-12-30,274,42,Returned
16975,2024-05-21,664,19,Completed
16976,2024-06-25,214,3,Cancelled
16977,2024-02-16,855,55,Returned
16978,2024-03-09,651,40,Shipped
16979,2024-04-07,300,21,Cancelled
16980,2024-07-16,148,17,Shipped
16981,2024-08-10,821,5,Returned
16982,2024-10-22,541,4,Cancelled
16983,2024-04-19,810,32,Shipped
16984,2024-05-22,55,48,Cancelled
16985,2024-05-09,79,17,Completed
16986,2024-11-17,466,24,Completed
16987,2024-05-05,651,9,Shipped
16988,2024-06-08,893,25,Cancelled
16989,2024-01-23,793,40,Cancelled
16990,2024-04-17,707,28,Cancelled
16991,2024-01-07,205,32,Cancelled
16992,2024-07-09,312,43,Shipped
16993,2024-08-21,271,25,Shipped
16994,2024-10-18,487,15,Returned
16995,2024-08-25,677,43,Shipped
16996,2024-09-01,155,40,Shipped
16997,2024-02-21,219,18,Completed
16998,2024-12-14,375,55,Shipped
16999,2024-11-16,584,6,Returned
17000,2024-11-30,253,11,Cancelled
17001,2024-03-30,225,3,Shipped
17002,2024-04-08,256,38,Cancelled
17003,2024-11-16,827,33,Shipped
17004,2024-08-24,647,30,Cancelled
17005,2024-12-18,439,55,Cancelled
17006,2024-07-05,342,45,Returned
17007,2024-10-06,252,9,Shipped
17008,2024-10-20,3,20,Cancelled
17009,2024-09-23,385,31,Shipped
17010,2024-09-01,878,35,Shipped
17011,2024-10-05,815,24,Shipped
17012,2024-07-17,59,25,Shipped
17013,2024-05-11,291,8,Cancelled
17014,2024-03-01,482,18,Shipped
17015,2024-05-16,663,19,Shipped
17016,2024-10-04,40,8,Shipped
17017,2024-12-26,244,40,Cancelled
17018,2024-04-16,261,6,Cancelled
17019,2024-01-17,539,1,Cancelled
17020,2024-06-26,58,23,Cancelled
17021,2024-12-26,625,27,Returned
17022,2024-07-22,174,38,Completed
17023,2024-06-14,17,24,Shipped
17024,2024-02-06,444,23,Cancelled
17025,2024-02-17,699,48,Completed
17026,2024-12-25,279,10,Completed
17027,2024-04-01,531,2,Returned
17028,2024-05-03,40,8,Cancelled
17029,2024-01-06,392,13,Completed
17030,2024-10-26,649,7,Shipped
17031,2024-06-26,358,24,Shipped
17032,2024-08-14,158,8,Returned
17033,2024-09-09,366,38,Completed
17034,2024-11-10,484,54,Completed
17035,2024-05-24,616,16,Shipped
17036,2024-04-04,374,32,Completed
17037,2024-10-06,427,2,Completed
17038,2024-05-05,230,10,Completed
17039,2024-08-11,812,30,Completed
17040,2024-09-08,504,33,Shipped
17041,2024-04-22,636,4,Completed
17042,2024-09-19,57,45,Cancelled
17043,2024-04-16,70,25,Cancelled
17044,2024-12-06,661,37,Completed
17045,2024-06-27,9,40,Returned
17046,2024-04-08,547,12,Shipped
17047,2024-06-10,484,33,Shipped
17048,2024-01-16,598,51,Returned
17049,2024-12-30,215,35,Returned
17050,2024-01-21,319,2,Returned
17051,2024-08-03,760,29,Cancelled
17052,2024-07-12,131,2,Cancelled
17053,2024-08-01,804,48,Completed
17054,2024-11-15,444,29,Shipped
17055,2024-07-29,545,2,Cancelled
17056,2024-09-28,54,39,Cancelled
17057,2024-01-17,177,51,Returned
17058,2024-02-27,518,28,Returned
17059,2024-06-12,249,46,Returned
17060,2024-02-20,758,31,Completed
17061,2024-10-02,857,5,Completed
17062,2024-09-30,754,6,Shipped
17063,2024-08-24,714,38,Returned
17064,2024-06-16,522,48,Cancelled
17065,2024-08-10,761,47,Returned
17066,2024-01-03,554,28,Completed
17067,2024-11-27,658,21,Cancelled
17068,2024-11-19,321,12,Cancelled
17069,2024-07-04,99,3,Shipped
17070,2024-05-24,350,8,Returned
17071,2024-03-19,838,18,Returned
17072,2024-08-26,259,54,Shipped
17073,2024-07-28,817,12,Cancelled
17074,2024-12-25,306,47,Shipped
17075,2024-02-11,155,32,Completed
17076,2024-06-04,572,25,Cancelled
17077,2024-09-17,872,34,Shipped
17078,2024-11-20,84,52,Cancelled
17079,2024-02-04,127,26,Shipped
17080,2024-04-05,22,36,Completed
17081,2024-11-22,190,2,Shipped
17082,2024-12-26,96,25,Cancelled
17083,2024-08-06,100,55,Shipped
17084,2024-10-05,407,52,Returned
17085,2024-02-15,832,2,Returned
17086,2024-10-04,690,6,Shipped
17087,2024-12-26,897,17,Shipped
17088,2024-07-02,335,13,Returned
17089,2024-09-14,469,6,Completed
17090,2024-01-29,779,18,Returned
17091,2024-09-23,778,1,Cancelled
17092,2024-03-22,103,54,Shipped
17093,2024-07-28,557,16,Shipped
17094,2024-06-26,106,13,Completed
17095,2024-05-17,143,9,Completed
17096,2024-12-20,709,43,Completed
17097,2024-12-18,20,26,Completed
17098,2024-12-26,551,49,Completed
17099,2024-09-28,530,50,Shipped
17100,2024-05-03,843,51,Completed
17101,2024-04-11,554,10,Completed
17102,2024-08-22,346,52,Cancelled
17103,2024-10-07,37,2,Shipped
17104,2024-03-22,838,53,Completed
17105,2024-05-28,186,53,Cancelled
17106,2024-02-06,743,51,Returned
17107,2024-11-27,672,12,Completed
17108,2024-03-24,40,42,Shipped
17109,2024-08-29,643,26,Returned
17110,2024-11-08,414,21,Shipped
17111,2024-08-04,353,10,Cancelled
17112,2024-11-17,760,33,Returned
17113,2024-07-06,268,16,Completed
17114,2024-02-03,837,1,Completed
17115,2024-05-17,786,48,Completed
17116,2024-10-14,186,5,Completed
17117,2024-10-31,809,42,Shipped
17118,2024-06-25,407,4,Returned
17119,2024-07-30,168,23,Returned
17120,2024-01-14,472,31,Completed
17121,2024-03-09,829,21,Cancelled
17122,2024-03-08,762,1,Shipped
17123,2024-08-05,192,35,Cancelled
17124,2024-07-23,447,20,Shipped
17125,2024-01-30,657,9,Shipped
17126,2024-09-13,633,9,Shipped
17127,2024-07-21,776,35,Returned
17128,2024-09-05,205,3,Returned
17129,2024-12-03,130,5,Shipped
17130,2024-12-04,609,38,Returned
17131,2024-12-08,360,35,Cancelled
17132,2024-04-02,12,20,Returned
17133,2024-05-14,109,9,Shipped
17134,2024-07-13,297,24,Cancelled
17135,2024-05-25,748,34,Shipped
17136,2024-03-10,623,50,Shipped
17137,2024-07-07,58,37,Completed
17138,2024-04-02,728,40,Returned
17139,2024-02-07,15,42,Shipped
17140,2024-07-23,889,43,Cancelled
17141,2024-09-05,317,5,Returned
17142,2024-05-04,771,3,Completed
17143,2024-07-19,5,30,Cancelled
17144,2024-08-03,833,50,Completed
17145,2024-04-20,870,42,Returned
17146,2024-05-11,804,12,Returned
17147,2024-04-27,96,20,Returned
17148,2024-12-23,31,24,Cancelled
17149,2024-06-05,355,10,Shipped
17150,2024-04-17,833,13,Cancelled
17151,2024-07-18,819,17,Shipped
17152,2024-02-14,684,25,Completed
17153,2024-10-12,272,4,Returned
17154,2024-08-12,381,49,Completed
17155,2024-10-11,573,27,Cancelled
17156,2024-01-23,771,12,Shipped
17157,2024-11-29,740,26,Cancelled
17158,2024-02-25,25,25,Returned
17159,2024-12-25,148,29,Shipped
17160,2024-10-17,668,49,Completed
17161,2024-08-25,643,45,Returned
17162,2024-12-17,435,42,Shipped
17163,2024-01-16,109,44,Cancelled
17164,2024-12-17,871,25,Returned
17165,2024-06-06,274,6,Returned
17166,2024-06-09,186,53,Shipped
17167,2024-07-04,79,8,Cancelled
17168,2024-05-01,431,39,Returned
17169,2024-07-06,452,14,Returned
17170,2024-08-16,425,1,Returned
17171,2024-08-26,183,9,Shipped
17172,2024-10-31,137,8,Returned
17173,2024-10-27,39,37,Returned
17174,2024-08-01,754,31,Returned
17175,2024-02-23,151,29,Shipped
17176,2024-01-22,585,49,Returned
17177,2024-11-29,430,9,Cancelled
17178,2024-07-10,556,29,Shipped
17179,2024-01-04,461,14,Cancelled
17180,2024-05-18,193,47,Returned
17181,2024-02-22,736,32,Shipped
17182,2024-08-15,159,28,Cancelled
17183,2024-09-27,374,52,Cancelled
17184,2024-06-21,722,4,Shipped
17185,2024-05-27,287,14,Completed
17186,2024-05-19,670,19,Cancelled
17187,2024-04-20,330,31,Returned
17188,2024-06-02,225,30,Returned
17189,2024-06-04,576,30,Completed
17190,2024-05-25,814,11,Cancelled
17191,2024-09-07,830,4,Returned
17192,2024-10-07,682,39,Returned
17193,2024-01-01,620,54,Cancelled
17194,2024-06-30,437,39,Shipped
17195,2024-05-27,725,6,Returned
17196,2024-07-17,673,1,Returned
17197,2024-02-10,721,44,Completed
17198,2024-01-26,570,2,Cancelled
17199,2024-03-06,349,41,Returned
17200,2024-03-25,42,26,Completed
17201,2024-04-16,362,36,Completed
17202,2024-06-25,592,16,Cancelled
17203,2024-02-04,55,14,Returned
17204,2024-08-08,524,7,Completed
17205,2024-03-28,560,45,Completed
17206,2024-05-25,705,43,Returned
17207,2024-04-01,457,15,Cancelled
17208,2024-07-11,191,30,Completed
17209,2024-06-14,341,44,Returned
17210,2024-11-04,209,49,Shipped
17211,2024-02-04,34,15,Returned
17212,2024-02-21,423,13,Cancelled
17213,2024-05-12,867,37,Cancelled
17214,2024-11-28,415,16,Completed
17215,2024-01-26,592,43,Cancelled
17216,2024-04-01,489,34,Completed
17217,2024-06-23,567,41,Completed
17218,2024-01-22,163,10,Returned
17219,2024-03-12,831,18,Cancelled
17220,2024-02-23,690,4,Cancelled
17221,2024-11-08,563,55,Completed
17222,2024-03-18,638,37,Completed
17223,2024-07-09,712,25,Returned
17224,2024-12-02,531,4,Cancelled
17225,2024-11-08,860,51,Returned
17226,2024-07-27,795,23,Completed
17227,2024-10-29,328,5,Returned
17228,2024-01-27,486,35,Shipped
17229,2024-04-15,853,7,Returned
17230,2024-02-04,869,16,Returned
17231,2024-03-27,43,40,Returned
17232,2024-02-23,279,49,Shipped
17233,2024-10-11,101,25,Shipped
17234,2024-01-04,207,18,Returned
17235,2024-02-28,403,25,Returned
17236,2024-08-06,825,27,Shipped
17237,2024-07-31,527,4,Returned
17238,2024-02-01,348,22,Completed
17239,2024-01-27,791,18,Shipped
17240,2024-06-11,430,22,Returned
17241,2024-06-16,91,27,Shipped
17242,2024-02-01,615,3,Returned
17243,2024-09-25,306,26,Completed
17244,2024-10-28,798,43,Cancelled
17245,2024-05-13,516,44,Completed
17246,2024-10-15,521,7,Completed
17247,2024-09-09,720,26,Shipped
17248,2024-07-30,269,7,Shipped
17249,2024-01-04,108,34,Cancelled
17250,2024-06-25,407,12,Completed
17251,2024-11-11,77,16,Shipped
17252,2024-04-21,579,26,Completed
17253,2024-05-31,891,46,Completed
17254,2024-04-15,224,43,Completed
17255,2024-06-10,799,46,Completed
17256,2024-08-13,35,51,Completed
17257,2024-08-10,591,40,Completed
17258,2024-08-15,874,23,Returned
17259,2024-02-04,755,51,Cancelled
17260,2024-01-24,285,3,Returned
17261,2024-09-06,575,29,Cancelled
17262,2024-12-27,17,12,Shipped
17263,2024-08-13,631,1,Completed
17264,2024-01-25,65,3,Completed
17265,2024-03-01,851,10,Completed
17266,2024-06-13,461,54,Returned
17267,2024-09-09,605,47,Shipped
17268,2024-12-03,337,50,Returned
17269,2024-12-14,143,53,Shipped
17270,2024-08-23,156,35,Completed
17271,2024-05-10,412,55,Cancelled
17272,2024-05-28,374,27,Returned
17273,2024-10-31,568,8,Cancelled
17274,2024-12-21,734,24,Shipped
17275,2024-09-10,411,26,Shipped
17276,2024-08-27,692,24,Cancelled
17277,2024-03-30,46,48,Cancelled
17278,2024-07-14,446,4,Returned
17279,2024-11-20,359,51,Shipped
17280,2024-01-19,225,24,Returned
17281,2024-03-04,273,1,Cancelled
17282,2024-01-23,846,41,Returned
17283,2024-03-11,890,28,Shipped
17284,2024-08-14,713,53,Shipped
17285,2024-09-15,380,45,Completed
17286,2024-01-08,824,33,Returned
17287,2024-02-08,583,15,Shipped
17288,2024-06-24,179,21,Returned
17289,2024-07-21,886,32,Returned
17290,2024-03-09,5,7,Returned
17291,2024-01-15,735,41,Shipped
17292,2024-07-29,422,21,Shipped
17293,2024-04-04,95,22,Completed
17294,2024-06-16,601,18,Cancelled
17295,2024-02-12,397,36,Completed
17296,2024-03-05,807,50,Completed
17297,2024-04-29,563,28,Completed
17298,2024-03-17,717,10,Returned
17299,2024-09-05,650,22,Cancelled
17300,2024-07-11,828,15,Shipped
17301,2024-08-30,866,25,Returned
17302,2024-08-28,225,20,Returned
17303,2024-06-29,580,49,Completed
17304,2024-07-02,516,15,Completed
17305,2024-04-06,172,37,Completed
17306,2024-03-27,268,37,Shipped
17307,2024-07-18,842,7,Returned
17308,2024-02-14,107,45,Completed
17309,2024-10-27,525,48,Shipped
17310,2024-03-09,186,7,Completed
17311,2024-11-24,728,32,Returned
17312,2024-10-06,484,33,Returned
17313,2024-01-19,517,22,Completed
17314,2024-11-18,755,53,Completed
17315,2024-03-15,60,6,Shipped
17316,2024-07-19,724,9,Cancelled
17317,2024-09-16,201,27,Completed
17318,2024-12-18,476,37,Completed
17319,2024-12-28,128,43,Returned
17320,2024-02-16,461,52,Returned
17321,2024-08-01,352,27,Completed
17322,2024-12-11,791,27,Shipped
17323,2024-03-13,247,7,Cancelled
17324,2024-08-19,645,44,Cancelled
17325,2024-08-12,619,19,Shipped
17326,2024-01-04,663,6,Completed
17327,2024-12-23,632,31,Returned
17328,2024-12-02,549,33,Shipped
17329,2024-07-07,313,42,Shipped
17330,2024-05-06,568,44,Returned
17331,2024-12-22,457,11,Returned
17332,2024-10-03,173,24,Cancelled
17333,2024-05-23,144,43,Returned
17334,2024-10-05,438,48,Shipped
17335,2024-06-20,573,38,Shipped
17336,2024-02-14,886,11,Returned
17337,2024-10-13,742,9,Cancelled
17338,2024-06-26,546,4,Returned
17339,2024-10-21,125,51,Cancelled
17340,2024-09-28,499,51,Cancelled
17341,2024-06-26,4,4,Returned
17342,2024-09-29,831,49,Shipped
17343,2024-02-29,290,40,Returned
17344,2024-08-16,833,17,Returned
17345,2024-11-25,584,30,Completed
17346,2024-04-16,616,52,Returned
17347,2024-12-12,856,32,Completed
17348,2024-06-21,213,40,Completed
17349,2024-04-04,326,6,Shipped
17350,2024-12-07,351,15,Returned
17351,2024-09-21,526,1,Returned
17352,2024-06-04,420,17,Shipped
17353,2024-06-13,806,43,Completed
17354,2024-09-16,870,36,Returned
17355,2024-12-14,852,43,Cancelled
17356,2024-05-25,202,17,Returned
17357,2024-04-28,752,3,Returned
17358,2024-05-09,743,28,Shipped
17359,2024-07-28,540,5,Completed
17360,2024-08-17,132,24,Shipped
17361,2024-11-01,83,22,Completed
17362,2024-04-25,28,54,Shipped
17363,2024-09-30,387,9,Returned
17364,2024-12-15,597,20,Cancelled
17365,2024-05-28,135,7,Completed
17366,2024-06-30,354,41,Completed
17367,2024-04-28,303,10,Returned
17368,2024-06-19,346,17,Cancelled
17369,2024-03-30,20,16,Returned
17370,2024-09-05,334,1,Cancelled
17371,2024-07-16,40,36,Returned
17372,2024-07-09,470,42,Cancelled
17373,2024-10-15,181,4,Returned
17374,2024-04-07,796,5,Returned
17375,2024-01-01,328,42,Cancelled
17376,2024-01-28,582,51,Shipped
17377,2024-05-29,402,8,Completed
17378,2024-07-21,306,14,Returned
17379,2024-01-25,252,2,Cancelled
17380,2024-12-18,407,38,Shipped
17381,2024-12-29,308,15,Shipped
17382,2024-11-19,66,28,Completed
17383,2024-07-11,98,13,Completed
17384,2024-06-12,535,1,Completed
17385,2024-08-12,139,14,Cancelled
17386,2024-05-26,65,15,Cancelled
17387,2024-08-30,397,30,Shipped
17388,2024-03-26,88,14,Returned
17389,2024-07-07,582,3,Returned
17390,2024-07-23,747,32,Cancelled
17391,2024-12-25,145,30,Cancelled
17392,2024-07-02,563,51,Shipped
17393,2024-04-25,878,54,Completed
17394,2024-08-02,68,4,Returned
17395,2024-04-27,128,16,Returned
17396,2024-03-09,609,3,Completed
17397,2024-05-13,327,51,Cancelled
17398,2024-12-02,389,10,Cancelled
17399,2024-05-13,664,16,Cancelled
17400,2024-03-06,264,11,Shipped
17401,2024-05-26,466,35,Completed
17402,2024-02-18,468,47,Returned
17403,2024-01-01,505,35,Completed
17404,2024-02-21,606,53,Completed
17405,2024-03-03,841,24,Returned
17406,2024-11-10,120,15,Returned
17407,2024-03-26,553,34,Shipped
17408,2024-12-20,814,39,Returned
17409,2024-05-29,290,45,Returned
17410,2024-10-11,329,39,Completed
17411,2024-04-22,637,49,Completed
17412,2024-03-23,53,5,Completed
17413,2024-05-01,724,3,Shipped
17414,2024-04-27,520,22,Shipped
17415,2024-10-04,804,25,Shipped
17416,2024-01-20,566,32,Shipped
17417,2024-12-23,634,20,Returned
17418,2024-04-19,288,1,Returned
17419,2024-11-16,550,18,Cancelled
17420,2024-01-04,485,49,Returned
17421,2024-08-06,493,14,Cancelled
17422,2024-06-08,648,52,Returned
17423,2024-01-06,656,10,Shipped
17424,2024-05-11,134,55,Shipped
17425,2024-11-05,257,12,Returned
17426,2024-09-19,772,25,Returned
17427,2024-06-14,832,26,Completed
17428,2024-09-28,233,26,Shipped
17429,2024-09-29,799,1,Returned
17430,2024-03-27,565,12,Returned
17431,2024-09-02,637,3,Completed
17432,2024-07-13,578,50,Cancelled
17433,2024-12-28,673,2,Returned
17434,2024-05-22,673,48,Cancelled
17435,2024-04-02,254,15,Completed
17436,2024-06-03,864,10,Shipped
17437,2024-09-06,151,26,Returned
17438,2024-11-05,92,49,Completed
17439,2024-06-13,659,55,Returned
17440,2024-03-03,650,36,Cancelled
17441,2024-06-08,652,19,Completed
17442,2024-04-29,106,43,Shipped
17443,2024-05-14,16,55,Shipped
17444,2024-09-10,402,28,Completed
17445,2024-02-01,117,11,Shipped
17446,2024-06-22,169,20,Returned
17447,2024-10-12,826,2,Shipped
17448,2024-05-20,637,22,Returned
17449,2024-10-11,527,23,Cancelled
17450,2024-01-23,135,32,Cancelled
17451,2024-05-05,729,27,Shipped
17452,2024-09-09,32,44,Shipped
17453,2024-07-23,663,8,Shipped
17454,2024-12-08,50,17,Cancelled
17455,2024-04-26,487,19,Shipped
17456,2024-09-03,529,55,Shipped
17457,2024-07-11,127,24,Cancelled
17458,2024-05-12,616,41,Shipped
17459,2024-06-14,109,52,Completed
17460,2024-08-26,640,1,Returned
17461,2024-10-23,773,15,Completed
17462,2024-01-07,223,40,Shipped
17463,2024-02-02,33,54,Returned
