payment_id,order_id,payment_date,payment_status
17132,17132,2024-07-30,Paid
17133,17133,2024-04-21,Refunded
17134,17134,2024-11-07,Refunded
17135,17135,2024-01-05,Pending
17136,17136,2024-07-01,Paid
17137,17137,2024-08-11,Pending
17138,17138,2024-05-22,Pending
17139,17139,2024-04-24,Refunded
17140,17140,2024-07-11,Pending
17141,17141,2024-04-24,Refunded
17142,17142,2024-06-17,Pending
17143,17143,2024-03-13,Pending
17144,17144,2024-12-14,Refunded
17145,17145,2024-12-01,Refunded
17146,17146,2024-07-23,Refunded
17147,17147,2024-07-14,Paid
17148,17148,2024-09-14,Paid
17149,17149,2024-12-27,Refunded
17150,17150,2024-12-05,Refunded
17151,17151,2024-07-06,Paid
17152,17152,2024-05-16,Refunded
17153,17153,2024-05-23,Refunded
17154,17154,2024-02-06,Refunded
17155,17155,2024-08-11,Pending
17156,17156,2024-04-11,Pending
17157,17157,2024-12-19,Pending
17158,17158,2024-02-19,Refunded
17159,17159,2024-02-03,Pending
17160,17160,2024-12-16,Pending
17161,17161,2024-03-16,Paid
17162,17162,2024-02-07,Refunded
17163,17163,2024-10-23,Paid
17164,17164,2024-05-15,Paid
17165,17165,2024-09-06,Refunded
17166,17166,2024-02-05,Refunded
17167,17167,2024-06-01,Pending
17168,17168,2024-01-11,Pending
17169,17169,2024-03-24,Pending
17170,17170,2024-01-17,Refunded
17171,17171,2024-12-09,Pending
17172,17172,2024-09-28,Refunded
17173,17173,2024-07-05,Pending
17174,17174,2024-01-05,Pending
17175,17175,2024-02-03,Refunded
17176,17176,2024-09-11,Paid
17177,17177,2024-01-28,Paid
17178,17178,2024-11-27,Refunded
17179,17179,2024-02-13,Paid
17180,17180,2024-03-19,Pending
17181,17181,2024-06-01,Paid
17182,17182,2024-06-16,Pending
17183,17183,2024-05-20,Refunded
17184,17184,2024-10-05,Refunded
17185,17185,2024-07-24,Paid
17186,17186,2024-02-08,Refunded
17187,17187,2024-02-03,Pending
17188,17188,2024-04-20,Pending
17189,17189,2024-01-21,Pending
17190,17190,2024-01-15,Paid
17191,17191,2024-01-10,Pending
17192,17192,2024-01-06,Paid
17193,17193,2024-08-30,Paid
17194,17194,2024-06-26,Paid
17195,17195,2024-04-04,Refunded
17196,17196,2024-07-12,Paid
17197,17197,2024-04-16,Paid
17198,17198,2024-02-01,Paid
17199,17199,2024-10-01,Pending
17200,17200,2024-06-11,Refunded
17201,17201,2024-07-03,Pending
17202,17202,2024-01-26,Pending
17203,17203,2024-10-23,Pending
17204,17204,2024-03-08,Refunded
17205,17205,2024-09-05,Refunded
17206,17206,2024-10-02,Paid
17207,17207,2024-06-05,Refunded
17208,17208,2024-06-01,Refunded
17209,17209,2024-09-25,Paid
17210,17210,2024-08-15,Pending
17211,17211,2024-03-16,Refunded
17212,17212,2024-07-22,Paid
17213,17213,2024-09-09,Refunded
17214,17214,2024-06-02,Pending
17215,17215,2024-04-23,Pending
17216,17216,2024-05-12,Refunded
17217,17217,2024-04-10,Refunded
17218,17218,2024-04-02,Pending
17219,17219,2024-09-01,Paid
17220,17220,2024-04-10,Paid
17221,17221,2024-06-06,Pending
17222,17222,2024-11-22,Pending
17223,17223,2024-12-08,Paid
17224,17224,2024-10-07,Paid
17225,17225,2024-12-30,Refunded
17226,17226,2024-11-13,Paid
17227,17227,2024-06-24,Paid
17228,17228,2024-02-07,Paid
17229,17229,2024-10-06,Refunded
17230,17230,2024-11-09,Pending
17231,17231,2024-01-17,Pending
17232,17232,2024-06-21,Paid
17233,17233,2024-08-18,Refunded
17234,17234,2024-12-24,Refunded
17235,17235,2024-06-07,Pending
17236,17236,2024-03-29,Pending
17237,17237,2024-12-12,Pending
17238,17238,2024-10-05,Paid
17239,17239,2024-01-01,Refunded
17240,17240,2024-05-27,Pending
17241,17241,2024-08-10,Refunded
17242,17242,2024-05-14,Paid
17243,17243,2024-09-23,Paid
17244,17244,2024-01-08,Refunded
17245,17245,2024-01-13,Refunded
17246,17246,2024-02-08,Paid
17247,17247,2024-06-29,Refunded
17248,17248,2024-06-27,Pending
17249,17249,2024-06-24,Pending
17250,17250,2024-08-27,Paid
17251,17251,2024-01-05,Pending
17252,17252,2024-03-30,Refunded
17253,17253,2024-05-09,Refunded
17254,17254,2024-02-28,Refunded
17255,17255,2024-06-12,Paid
17256,17256,2024-07-11,Refunded
17257,17257,2024-11-04,Pending
17258,17258,2024-03-27,Pending
17259,17259,2024-09-26,Paid
17260,17260,2024-09-18,Refunded
17261,17261,2024-10-03,Paid
17262,17262,2024-02-09,Paid
17263,17263,2024-02-11,Pending
17264,17264,2024-04-25,Refunded
17265,17265,2024-02-18,Paid
17266,17266,2024-08-17,Paid
17267,17267,2024-01-26,Pending
17268,17268,2024-01-19,Refunded
17269,17269,2024-10-04,Pending
17270,17270,2024-01-25,Refunded
17271,17271,2024-07-28,Refunded
17272,17272,2024-06-23,Paid
17273,17273,2024-10-22,Refunded
17274,17274,2024-12-13,Paid
17275,17275,2024-02-27,Paid
17276,17276,2024-06-10,Pending
17277,17277,2024-02-02,Paid
17278,17278,2024-06-18,Paid
17279,17279,2024-01-09,Refunded
17280,17280,2024-08-28,Paid
17281,17281,2024-08-01,Pending
17282,17282,2024-04-26,Refunded
17283,17283,2024-05-07,Pending
17284,17284,2024-06-07,Pending
17285,17285,2024-05-11,Pending
17286,17286,2024-05-31,Paid
17287,17287,2024-10-05,Paid
17288,17288,2024-02-22,Refunded
17289,17289,2024-08-05,Pending
17290,17290,2024-06-30,Refunded
17291,17291,2024-05-10,Paid
17292,17292,2024-05-07,Refunded
17293,17293,2024-11-15,Paid
17294,17294,2024-03-25,Paid
17295,17295,2024-12-19,Refunded
17296,17296,2024-12-29,Paid
17297,17297,2024-07-04,Pending
17298,17298,2024-02-15,Refunded
17299,17299,2024-02-27,Pending
17300,17300,2024-10-18,Refunded
17301,17301,2024-05-15,Refunded
17302,17302,2024-12-06,Paid
17303,17303,2024-03-26,Pending
17304,17304,2024-10-22,Refunded
17305,17305,2024-03-27,Paid
17306,17306,2024-08-08,Paid
17307,17307,2024-11-22,Refunded
17308,17308,2024-04-20,Pending
17309,17309,2024-08-06,Refunded
17310,17310,2024-08-24,Pending
17311,17311,2024-06-25,Paid
17312,17312,2024-02-05,Pending
17313,17313,2024-11-03,Pending
17314,17314,2024-08-11,Paid
17315,17315,2024-11-12,Refunded
17316,17316,2024-07-24,Pending
17317,17317,2024-11-13,Refunded
17318,17318,2024-01-01,Refunded
17319,17319,2024-11-06,Pending
17320,17320,2024-11-29,Pending
17321,17321,2024-11-17,Paid
17322,17322,2024-09-23,Pending
17323,17323,2024-06-07,Paid
17324,17324,2024-06-24,Paid
17325,17325,2024-09-01,Paid
17326,17326,2024-02-09,Paid
17327,17327,2024-10-20,Refunded
17328,17328,2024-09-23,Paid
17329,17329,2024-01-05,Refunded
17330,17330,2024-05-29,Paid
17331,17331,2024-10-22,Paid
17332,17332,2024-06-26,Pending
17333,17333,2024-04-23,Refunded
17334,17334,2024-11-28,Refunded
17335,17335,2024-04-08,Paid
17336,17336,2024-12-17,Refunded
17337,17337,2024-01-29,Pending
17338,17338,2024-03-28,Pending
17339,17339,2024-04-13,Refunded
17340,17340,2024-05-22,Paid
17341,17341,2024-05-07,Refunded
17342,17342,2024-07-29,Pending
17343,17343,2024-03-18,Paid
17344,17344,2024-12-12,Pending
17345,17345,2024-02-22,Paid
17346,17346,2024-12-26,Paid
17347,17347,2024-09-29,Paid
17348,17348,2024-04-05,Paid
17349,17349,2024-07-01,Refunded
17350,17350,2024-08-24,Paid
17351,17351,2024-10-20,Paid
17352,17352,2024-02-06,Paid
17353,17353,2024-10-16,Pending
17354,17354,2024-03-22,Refunded
17355,17355,2024-06-06,Paid
17356,17356,2024-07-25,Refunded
17357,17357,2024-08-17,Pending
17358,17358,2024-08-22,Paid
17359,17359,2024-09-28,Paid
17360,17360,2024-07-13,Pending
17361,17361,2024-06-26,Paid
17362,17362,2024-07-29,Pending
17363,17363,2024-06-15,Pending
17364,17364,2024-01-03,Refunded
17365,17365,2024-02-28,Pending
17366,17366,2024-02-26,Paid
17367,17367,2024-04-04,Pending
17368,17368,2024-04-08,Pending
17369,17369,2024-01-22,Paid
17370,17370,2024-08-17,Pending
17371,17371,2024-06-05,Refunded
17372,17372,2024-07-15,Pending
17373,17373,2024-08-25,Paid
17374,17374,2024-09-28,Pending
17375,17375,2024-04-14,Refunded
17376,17376,2024-08-14,Pending
17377,17377,2024-05-04,Refunded
17378,17378,2024-10-28,Refunded
17379,17379,2024-06-04,Refunded
17380,17380,2024-09-21,Refunded
17381,17381,2024-06-01,Pending
17382,17382,2024-05-05,Paid
17383,17383,2024-12-10,Pending
17384,17384,2024-08-03,Refunded
17385,17385,2024-02-27,Pending
17386,17386,2024-03-25,Pending
17387,17387,2024-04-13,Pending
17388,17388,2024-12-22,Refunded
17389,17389,2024-09-30,Paid
17390,17390,2024-11-12,Paid
17391,17391,2024-03-26,Paid
17392,17392,2024-10-07,Refunded
17393,17393,2024-02-07,Refunded
17394,17394,2024-10-11,Paid
17395,17395,2024-06-14,Pending
17396,17396,2024-11-16,Refunded
17397,17397,2024-12-24,Refunded
17398,17398,2024-10-25,Paid
17399,17399,2024-03-20,Pending
17400,17400,2024-11-26,Pending
17401,17401,2024-08-07,Pending
17402,17402,2024-08-22,Pending
17403,17403,2024-04-15,Paid
17404,17404,2024-05-13,Paid
17405,17405,2024-05-01,Pending
17406,17406,2024-11-26,Refunded
17407,17407,2024-07-05,Paid
17408,17408,2024-08-23,Refunded
17409,17409,2024-11-06,Refunded
17410,17410,2024-11-17,Refunded
17411,17411,2024-06-30,Pending
17412,17412,2024-10-08,Pending
17413,17413,2024-05-31,Paid
17414,17414,2024-08-24,Refunded
17415,17415,2024-11-11,Pending
17416,17416,2024-11-14,Refunded
17417,17417,2024-08-15,Refunded
17418,17418,2024-01-28,Paid
17419,17419,2024-04-12,Paid
17420,17420,2024-12-17,Pending
17421,17421,2024-10-14,Refunded
17422,17422,2024-08-10,Paid
17423,17423,2024-10-12,Paid
17424,17424,2024-12-05,Pending
17425,17425,2024-12-15,Refunded
17426,17426,2024-05-29,Pending
17427,17427,2024-06-23,Refunded
17428,17428,2024-06-05,Paid
17429,17429,2024-11-08,Pending
17430,17430,2024-01-28,Refunded
17431,17431,2024-11-17,Pending
17432,17432,2024-11-17,Paid
17433,17433,2024-01-17,Refunded
17434,17434,2024-02-13,Paid
17435,17435,2024-07-27,Pending
17436,17436,2024-12-05,Refunded
17437,17437,2024-11-26,Refunded
17438,17438,2024-05-22,Paid
17439,17439,2024-05-29,Pending
17440,17440,2024-03-05,Refunded
17441,17441,2024-02-04,Paid
17442,17442,2024-04-14,Pending
17443,17443,2024-09-21,Refunded
17444,17444,2024-04-27,Pending
17445,17445,2024-05-05,Refunded
17446,17446,2024-07-23,Refunded
17447,17447,2024-01-04,Pending
17448,17448,2024-12-18,Paid
17449,17449,2024-11-21,Pending
17450,17450,2024-11-02,Refunded
17451,17451,2024-07-29,Refunded
17452,17452,2024-10-01,Refunded
17453,17453,2024-08-23,Pending
17454,17454,2024-11-04,Paid
17455,17455,2024-04-25,Pending
17456,17456,2024-04-11,Refunded
17457,17457,2024-12-16,Refunded
17458,17458,2024-10-18,Pending
17459,17459,2024-11-07,Pending
17460,17460,2024-10-20,Refunded
17461,17461,2024-08-28,Paid
17462,17462,2024-02-06,Refunded
17463,17463,2024-06-16,Pending
17464,17464,2024-09-09,Paid
17465,17465,2024-08-19,Paid
17466,17466,2024-04-15,Refunded
17467,17467,2024-11-21,Paid
17468,17468,2024-07-14,Refunded
17469,17469,2024-07-21,Pending
17470,17470,2024-06-08,Paid
17471,17471,2024-02-04,Paid
17472,17472,2024-02-29,Paid
17473,17473,2024-09-23,Pending
17474,17474,2024-03-15,Refunded
17475,17475,2024-02-12,Pending
17476,17476,2024-03-31,Pending
17477,17477,2024-04-17,Pending
17478,17478,2024-11-17,Pending
17479,17479,2024-12-26,Paid
17480,17480,2024-03-07,Refunded
17481,17481,2024-10-31,Refunded
17482,17482,2024-05-18,Pending
17483,17483,2024-07-20,Pending
17484,17484,2024-07-07,Pending
17485,17485,2024-05-13,Refunded
17486,17486,2024-02-07,Refunded
17487,17487,2024-08-14,Pending
17488,17488,2024-05-05,Pending
17489,17489,2024-10-03,Pending
17490,17490,2024-06-03,Paid
17491,17491,2024-11-07,Paid
17492,17492,2024-12-14,Refunded
17493,17493,2024-06-09,Refunded
17494,17494,2024-02-26,Pending
17495,17495,2024-02-27,Refunded
17496,17496,2024-12-07,Paid
17497,17497,2024-01-18,Paid
17498,17498,2024-04-23,Paid
17499,17499,2024-01-06,Refunded
17500,17500,2024-12-22,Refunded
17501,17501,2024-01-19,Paid
17502,17502,2024-10-12,Refunded
17503,17503,2024-04-03,Paid
17504,17504,2024-10-16,Pending
17505,17505,2024-12-11,Paid
17506,17506,2024-08-22,Pending
17507,17507,2024-12-22,Refunded
17508,17508,2024-04-08,Refunded
17509,17509,2024-06-06,Paid
17510,17510,2024-02-11,Paid
17511,17511,2024-04-13,Refunded
17512,17512,2024-05-05,Paid
17513,17513,2024-09-11,Pending
17514,17514,2024-10-31,Pending
17515,17515,2024-02-11,Paid
17516,17516,2024-04-04,Refunded
17517,17517,2024-01-03,Paid
17518,17518,2024-03-19,Paid
17519,17519,2024-09-08,Refunded
17520,17520,2024-11-08,Pending
17521,17521,2024-09-07,Pending
17522,17522,2024-04-11,Pending
17523,17523,2024-02-13,Paid
17524,17524,2024-04-07,Refunded
17525,17525,2024-07-16,Paid
17526,17526,2024-11-23,Pending
17527,17527,2024-02-18,Refunded
17528,17528,2024-12-30,Paid
17529,17529,2024-06-20,Refunded
17530,17530,2024-05-23,Refunded
17531,17531,2024-11-14,Pending
17532,17532,2024-10-26,Pending
17533,17533,2024-05-08,Pending
17534,17534,2024-03-10,Refunded
17535,17535,2024-01-08,Paid
17536,17536,2024-10-08,Pending
17537,17537,2024-05-25,Paid
17538,17538,2024-09-29,Pending
17539,17539,2024-11-11,Refunded
17540,17540,2024-06-22,Pending
17541,17541,2024-11-27,Paid
17542,17542,2024-08-29,Paid
17543,17543,2024-08-25,Paid
17544,17544,2024-10-31,Paid
17545,17545,2024-10-28,Paid
17546,17546,2024-08-13,Refunded
17547,17547,2024-02-08,Refunded
17548,17548,2024-10-22,Refunded
17549,17549,2024-11-05,Pending
17550,17550,2024-11-18,Refunded
17551,17551,2024-02-20,Paid
17552,17552,2024-02-15,Paid
17553,17553,2024-10-29,Paid
17554,17554,2024-09-17,Pending
17555,17555,2024-11-01,Pending
17556,17556,2024-02-07,Paid
17557,17557,2024-06-15,Pending
17558,17558,2024-07-06,Refunded
17559,17559,2024-11-16,Refunded
17560,17560,2024-06-04,Pending
17561,17561,2024-05-11,Refunded
17562,17562,2024-01-19,Refunded
17563,17563,2024-01-30,Pending
17564,17564,2024-09-10,Pending
17565,17565,2024-11-12,Refunded
17566,17566,2024-05-03,Paid
17567,17567,2024-06-11,Pending
17568,17568,2024-06-13,Refunded
17569,17569,2024-05-20,Paid
17570,17570,2024-10-07,Pending
17571,17571,2024-02-01,Refunded
17572,17572,2024-04-24,Paid
17573,17573,2024-08-08,Paid
17574,17574,2024-10-14,Paid
17575,17575,2024-06-06,Pending
17576,17576,2024-06-10,Refunded
17577,17577,2024-09-17,Pending
17578,17578,2024-09-20,Pending
17579,17579,2024-10-27,Paid
17580,17580,2024-10-21,Pending
17581,17581,2024-03-06,Paid
17582,17582,2024-01-15,Refunded
17583,17583,2024-09-12,Refunded
17584,17584,2024-10-31,Paid
17585,17585,2024-03-24,Paid
17586,17586,2024-08-23,Paid
17587,17587,2024-04-27,Paid
17588,17588,2024-08-29,Refunded
17589,17589,2024-10-18,Paid
17590,17590,2024-08-08,Pending
17591,17591,2024-03-07,Paid
17592,17592,2024-07-19,Refunded
17593,17593,2024-07-07,Paid
17594,17594,2024-12-21,Refunded
17595,17595,2024-08-21,Paid
17596,17596,2024-02-06,Paid
17597,17597,2024-03-28,Refunded
17598,17598,2024-09-02,Paid
17599,17599,2024-01-13,Paid
17600,17600,2024-10-26,Paid
17601,17601,2024-04-14,Refunded
17602,17602,2024-09-24,Paid
17603,17603,2024-05-13,Pending
17604,17604,2024-07-14,Pending
17605,17605,2024-11-12,Paid
17606,17606,2024-02-28,Refunded
17607,17607,2024-03-06,Paid
17608,17608,2024-11-02,Paid
17609,17609,2024-12-21,Refunded
17610,17610,2024-01-21,Refunded
17611,17611,2024-03-08,Paid
17612,17612,2024-02-09,Refunded
17613,17613,2024-03-28,Refunded
17614,17614,2024-10-25,Pending
17615,17615,2024-07-24,Refunded
17616,17616,2024-12-19,Refunded
17617,17617,2024-12-11,Refunded
17618,17618,2024-05-21,Pending
17619,17619,2024-07-18,Paid
17620,17620,2024-02-11,Paid
17621,17621,2024-04-14,Refunded
17622,17622,2024-08-22,Refunded
17623,17623,2024-12-30,Paid
17624,17624,2024-02-15,Refunded
17625,17625,2024-05-29,Pending
17626,17626,2024-06-02,Paid
17627,17627,2024-02-04,Refunded
17628,17628,2024-05-21,Pending
17629,17629,2024-10-06,Refunded
17630,17630,2024-05-03,Paid
17631,17631,2024-10-07,Refunded
17632,17632,2024-05-21,Refunded
17633,17633,2024-10-05,Paid
17634,17634,2024-02-19,Paid
17635,17635,2024-07-08,Refunded
17636,17636,2024-10-03,Refunded
17637,17637,2024-11-24,Paid
17638,17638,2024-06-16,Refunded
17639,17639,2024-10-09,Refunded
17640,17640,2024-06-08,Refunded
17641,17641,2024-01-25,Paid
17642,17642,2024-12-03,Paid
17643,17643,2024-02-12,Pending
17644,17644,2024-05-15,Pending
17645,17645,2024-09-03,Refunded
17646,17646,2024-07-14,Paid
17647,17647,2024-07-01,Pending
17648,17648,2024-04-24,Paid
17649,17649,2024-05-31,Refunded
17650,17650,2024-04-24,Pending
17651,17651,2024-03-30,Refunded
17652,17652,2024-08-04,Pending
17653,17653,2024-07-02,Paid
17654,17654,2024-03-14,Refunded
17655,17655,2024-09-26,Paid
17656,17656,2024-04-21,Pending
17657,17657,2024-04-08,Paid
17658,17658,2024-01-25,Refunded
17659,17659,2024-10-04,Paid
17660,17660,2024-12-22,Refunded
17661,17661,2024-08-03,Paid
17662,17662,2024-05-02,Refunded
17663,17663,2024-01-24,Pending
17664,17664,2024-04-07,Refunded
17665,17665,2024-09-16,Refunded
17666,17666,2024-07-31,Refunded
17667,17667,2024-02-24,Paid
17668,17668,2024-07-29,Pending
17669,17669,2024-12-21,Refunded
17670,17670,2024-10-30,Paid
17671,17671,2024-08-09,Refunded
17672,17672,2024-04-12,Pending
17673,17673,2024-10-07,Pending
17674,17674,2024-08-09,Pending
17675,17675,2024-10-20,Refunded
17676,17676,2024-10-02,Refunded
17677,17677,2024-10-31,Refunded
17678,17678,2024-12-13,Paid
17679,17679,2024-05-02,Refunded
17680,17680,2024-02-20,Paid
17681,17681,2024-11-08,Pending
17682,17682,2024-11-17,Pending
17683,17683,2024-06-30,Refunded
17684,17684,2024-03-02,Refunded
17685,17685,2024-06-04,Pending
17686,17686,2024-10-09,Paid
17687,17687,2024-12-21,Pending
17688,17688,2024-05-12,Pending
17689,17689,2024-06-24,Paid
17690,17690,2024-01-27,Refunded
17691,17691,2024-12-15,Refunded
17692,17692,2024-09-04,Pending
17693,17693,2024-05-20,Refunded
17694,17694,2024-09-25,Pending
17695,17695,2024-01-14,Pending
17696,17696,2024-06-10,Pending
17697,17697,2024-01-22,Paid
17698,17698,2024-12-13,Refunded
17699,17699,2024-03-04,Paid
17700,17700,2024-01-29,Paid
17701,17701,2024-03-09,Pending
17702,17702,2024-03-16,Pending
17703,17703,2024-01-10,Pending
17704,17704,2024-10-15,Refunded
17705,17705,2024-07-08,Paid
17706,17706,2024-10-25,Refunded
17707,17707,2024-01-26,Paid
17708,17708,2024-09-08,Refunded
17709,17709,2024-04-14,Paid
17710,17710,2024-07-25,Paid
17711,17711,2024-02-23,Pending
17712,17712,2024-08-11,Pending
17713,17713,2024-04-24,Paid
17714,17714,2024-06-05,Refunded
17715,17715,2024-09-24,Paid
17716,17716,2024-10-09,Paid
17717,17717,2024-01-07,Refunded
17718,17718,2024-12-23,Paid
17719,17719,2024-08-19,Paid
17720,17720,2024-08-31,Paid
17721,17721,2024-04-01,Pending
17722,17722,2024-07-14,Paid
17723,17723,2024-04-10,Pending
17724,17724,2024-03-27,Refunded
17725,17725,2024-02-28,Refunded
17726,17726,2024-07-17,Refunded
17727,17727,2024-09-18,Paid
17728,17728,2024-07-18,Paid
17729,17729,2024-12-11,Pending
17730,17730,2024-09-16,Paid
17731,17731,2024-12-25,Pending
17732,17732,2024-02-21,Paid
17733,17733,2024-09-08,Pending
17734,17734,2024-02-20,Paid
17735,17735,2024-02-23,Paid
17736,17736,2024-03-25,Pending
17737,17737,2024-04-21,Refunded
17738,17738,2024-07-29,Pending
17739,17739,2024-01-04,Pending
17740,17740,2024-11-26,Paid
17741,17741,2024-09-24,Refunded
17742,17742,2024-01-29,Pending
17743,17743,2024-12-23,Paid
17744,17744,2024-06-11,Paid
17745,17745,2024-09-15,Paid
17746,17746,2024-10-01,Refunded
17747,17747,2024-01-02,Paid
17748,17748,2024-06-02,Paid
17749,17749,2024-04-15,Refunded
17750,17750,2024-03-02,Paid
17751,17751,2024-03-09,Paid
17752,17752,2024-10-17,Paid
17753,17753,2024-10-09,Refunded
17754,17754,2024-09-01,Refunded
17755,17755,2024-10-16,Refunded
17756,17756,2024-09-25,Paid
17757,17757,2024-03-17,Paid
17758,17758,2024-12-23,Refunded
17759,17759,2024-01-15,Paid
17760,17760,2024-02-27,Paid
17761,17761,2024-03-03,Pending
17762,17762,2024-04-09,Paid
17763,17763,2024-08-12,Pending
17764,17764,2024-06-21,Paid
17765,17765,2024-08-24,Refunded
17766,17766,2024-06-02,Paid
17767,17767,2024-07-24,Pending
17768,17768,2024-08-22,Refunded
17769,17769,2024-03-14,Pending
17770,17770,2024-02-10,Refunded
17771,17771,2024-09-22,Paid
17772,17772,2024-06-22,Paid
17773,17773,2024-04-17,Refunded
17774,17774,2024-01-11,Pending
17775,17775,2024-01-04,Paid
17776,17776,2024-03-12,Pending
17777,17777,2024-07-10,Refunded
17778,17778,2024-02-10,Refunded
17779,17779,2024-11-19,Paid
17780,17780,2024-08-11,Paid
17781,17781,2024-08-02,Pending
17782,17782,2024-03-20,Refunded
17783,17783,2024-12-13,Pending
17784,17784,2024-10-30,Refunded
17785,17785,2024-04-22,Paid
17786,17786,2024-03-10,Paid
17787,17787,2024-04-16,Pending
17788,17788,2024-11-16,Paid
17789,17789,2024-06-26,Refunded
17790,17790,2024-10-05,Pending
17791,17791,2024-09-16,Pending
17792,17792,2024-11-03,Refunded
17793,17793,2024-02-11,Paid
17794,17794,2024-11-30,Refunded
17795,17795,2024-10-28,Refunded
17796,17796,2024-02-14,Refunded
17797,17797,2024-09-28,Refunded
17798,17798,2024-05-19,Pending
17799,17799,2024-07-14,Paid
17800,17800,2024-01-01,Paid
17801,17801,2024-01-20,Pending
17802,17802,2024-03-02,Paid
17803,17803,2024-01-25,Pending
17804,17804,2024-07-28,Refunded
17805,17805,2024-04-10,Pending
17806,17806,2024-03-05,Paid
17807,17807,2024-06-08,Paid
17808,17808,2024-12-26,Refunded
17809,17809,2024-11-28,Paid
17810,17810,2024-10-30,Pending
17811,17811,2024-12-22,Refunded
17812,17812,2024-07-10,Paid
17813,17813,2024-07-01,Pending
17814,17814,2024-11-26,Pending
17815,17815,2024-04-12,Paid
17816,17816,2024-09-12,Pending
17817,17817,2024-05-19,Refunded
17818,17818,2024-08-08,Refunded
17819,17819,2024-01-21,Refunded
17820,17820,2024-11-16,Refunded
17821,17821,2024-11-01,Refunded
17822,17822,2024-09-06,Refunded
17823,17823,2024-04-27,Refunded
17824,17824,2024-12-15,Pending
17825,17825,2024-03-07,Refunded
17826,17826,2024-07-31,Paid
17827,17827,2024-01-26,Paid
17828,17828,2024-03-01,Pending
17829,17829,2024-08-14,Paid
17830,17830,2024-10-09,Refunded
17831,17831,2024-08-22,Refunded
17832,17832,2024-01-11,Pending
17833,17833,2024-06-26,Refunded
17834,17834,2024-11-09,Refunded
17835,17835,2024-10-12,Pending
17836,17836,2024-07-07,Pending
17837,17837,2024-04-16,Refunded
17838,17838,2024-11-19,Pending
17839,17839,2024-07-27,Pending
17840,17840,2024-02-17,Refunded
17841,17841,2024-10-30,Paid
17842,17842,2024-05-19,Pending
17843,17843,2024-05-07,Pending
17844,17844,2024-04-18,Refunded
17845,17845,2024-05-10,Pending
17846,17846,2024-12-27,Paid
17847,17847,2024-04-03,Pending
17848,17848,2024-05-22,Paid
17849,17849,2024-10-29,Pending
17850,17850,2024-07-26,Paid
17851,17851,2024-10-29,Refunded
17852,17852,2024-04-19,Refunded
17853,17853,2024-03-24,Paid
17854,17854,2024-07-20,Paid
17855,17855,2024-06-22,Refunded
17856,17856,2024-02-08,Refunded
17857,17857,2024-01-12,Refunded
17858,17858,2024-12-13,Paid
17859,17859,2024-09-07,Refunded
17860,17860,2024-12-29,Paid
17861,17861,2024-03-18,Refunded
17862,17862,2024-07-23,Pending
17863,17863,2024-10-20,Refunded
17864,17864,2024-05-13,Paid
17865,17865,2024-02-12,Refunded
17866,17866,2024-11-09,Pending
17867,17867,2024-02-22,Refunded
17868,17868,2024-02-03,Pending
17869,17869,2024-09-09,Paid
17870,17870,2024-04-20,Refunded
17871,17871,2024-03-10,Paid
17872,17872,2024-09-09,Paid
17873,17873,2024-08-03,Pending
17874,17874,2024-04-14,Paid
17875,17875,2024-03-26,Paid
17876,17876,2024-07-06,Pending
17877,17877,2024-12-21,Pending
17878,17878,2024-07-25,Paid
17879,17879,2024-01-18,Paid
17880,17880,2024-02-11,Pending
17881,17881,2024-01-21,Pending
17882,17882,2024-10-02,Refunded
17883,17883,2024-10-24,Pending
17884,17884,2024-12-26,Paid
17885,17885,2024-03-20,Pending
17886,17886,2024-11-09,Paid
17887,17887,2024-10-12,Pending
17888,17888,2024-07-18,Pending
17889,17889,2024-09-19,Refunded
17890,17890,2024-02-05,Paid
17891,17891,2024-02-27,Paid
17892,17892,2024-02-22,Refunded
17893,17893,2024-04-01,Paid
17894,17894,2024-02-20,Pending
17895,17895,2024-01-01,Paid
17896,17896,2024-07-09,Pending
17897,17897,2024-11-29,Refunded
17898,17898,2024-03-27,Pending
17899,17899,2024-10-21,Pending
17900,17900,2024-09-08,Paid
17901,17901,2024-05-13,Refunded
17902,17902,2024-01-10,Pending
17903,17903,2024-03-27,Pending
17904,17904,2024-08-13,Paid
17905,17905,2024-07-15,Pending
17906,17906,2024-04-16,Refunded
17907,17907,2024-12-10,Refunded
17908,17908,2024-09-25,Paid
17909,17909,2024-05-18,Paid
17910,17910,2024-03-05,Paid
17911,17911,2024-02-26,Refunded
17912,17912,2024-10-05,Paid
17913,17913,2024-08-24,Refunded
17914,17914,2024-07-26,Paid
17915,17915,2024-03-09,Paid
17916,17916,2024-12-17,Refunded
17917,17917,2024-08-03,Paid
17918,17918,2024-06-18,Pending
17919,17919,2024-04-22,Pending
17920,17920,2024-03-01,Paid
17921,17921,2024-09-07,Pending
17922,17922,2024-01-26,Paid
17923,17923,2024-02-07,Refunded
17924,17924,2024-07-18,Pending
17925,17925,2024-09-07,Refunded
17926,17926,2024-08-02,Pending
17927,17927,2024-08-01,Paid
17928,17928,2024-08-20,Refunded
17929,17929,2024-09-01,Pending
17930,17930,2024-12-08,Refunded
17931,17931,2024-05-20,Pending
17932,17932,2024-09-27,Paid
17933,17933,2024-03-26,Paid
17934,17934,2024-01-13,Paid
17935,17935,2024-03-31,Refunded
17936,17936,2024-08-29,Paid
17937,17937,2024-08-19,Paid
